Tweet Created At,Tweet ID,Tweet ID String,Tweet Text,Tweet Coordinates,Tweet Quote Count,Tweet Reply Count,Tweet Retweet Count,Tweet Favorite Count,Tweet Language,User ID,User ID String,User Name,User Screen Name,User Location,User Description,User Followers Count,User Friends Count,User Listed Count,User Favorites Count,User Statuses Count,User Account Created At,User Verified
Tue Sep 26 17:18:41 +0000 2017,912728143185743882,912728143185743882,RT @LagoTanganica67: Seguimos en #LagoTanganica67 y esto es lo que necesitamos 🙏🏻 #FuerzaMexico #LagoTanganica67 https://t.co/bY02jh8kzy,,0,0,0,0,es,1000085126,1000085126,Clau Acuña,KlauAt,"Sinaloa, México","Sinaloense/Comunicologa de profesión, escritora por devoción/Puma y Acerera del alma/ Fan S&K/ Rechazo la discriminación y la violencia.  LaBeibi💜",78,672,0,4516,2633,Sun Dec 09 20:19:47 +0000 2012,False
Mon Sep 25 00:46:28 +0000 2017,912116055815987200,912116055815987200,RT @mirandaibanez: AMIGOS !!! Juntamos todo esto !!!! GRACIAS !!!! #FuerzaMexico !!! 🙏🏻😭❤️💪🏻🙌🏻🇲🇽❤️💕 https://t.co/pfB5qgfc7x,,0,0,0,0,es,295338108,295338108,🥀,arisremo_cul,En Tú Corazón,Con el corazón roto •Una blogger con sueños por alcanzar •Tengo un canal en YouTube el link aquí abajito,707,591,10,96429,41783,Sun May 08 20:36:25 +0000 2011,False
Wed Sep 20 12:38:00 +0000 2017,910483179726815237,910483179726815237,RT @TheTweetOfGod: Do not #PrayForMexico. Send money.,,0,0,0,0,en,116346580,116346580,Karen Michelle,KaarenMicheelle,México,"•Everyone you meet is fighting a battle, you know nothing about. Be kind. Always. •Fear spreads, but fortunely love does too. Alt er love ♥️",388,159,15,26274,62795,Mon Feb 22 03:55:50 +0000 2010,False
Tue Sep 26 03:28:13 +0000 2017,912519149410234368,912519149410234368,#AyudaCiudadana #AyudaSismo #Sismo #FuerzaMexico #CDMX https://t.co/Y72H5zgsTM,,0,0,0,0,und,2922417278,2922417278,Zona Norte CDMX y ZM,zonanortecdmx,CDMX y ZM,"Lugares y sitios de interés para comer, divertirte, vida nocturna, cultura, geeks y promociones en la Zona Norte CDMX y ZM http://fb.me/zonanortecdmx",3380,2365,180,5581,67086,Mon Dec 08 06:52:53 +0000 2014,False
Thu Sep 21 18:43:09 +0000 2017,910937460607275008,910937460607275008,RT @YarizHE: #CDMX #FuerzaMexico @PrrosPerdidosMX #perrosrescatados #perritosperdidos Busca a su familia!! RT🙏 https://t.co/yTDgO2KNEu,,0,0,0,0,es,509677625,509677625,rumabo,rumabo1,,Difusión de amigos de 4 patas para adopción 🐾 Difusión de mascotas pérdidas y encontradas 🐶🐩🐕🐈buscando a su familia. Buscando finales Felices !! México,1628,205,21,8215,31475,Thu Mar 01 03:31:03 +0000 2012,False
Mon Sep 25 22:53:02 +0000 2017,912449897265352705,912449897265352705,"RT @Prospera_MX: #FamiliasPROSPERA de Ixtepec, Oaxaca afectadas por el #Sismo, reciben despensas gracias al apoyo de las Delegacione… ",,0,0,0,0,es,3033464265,3033464265,Fer González.,Marifer4Glez,,,53,51,0,227,626,Thu Feb 12 21:49:51 +0000 2015,False
Mon Sep 25 17:20:16 +0000 2017,912366153762316290,912366153762316290,"RT @aesquinca: Amada FAMILIA.
Un mensaje para ustedes. #sismo #amorpazluz #esperanza #unidad #EfectoPositivo📖#FuerzaMéxico🇲🇽 https://t.co/B…",,0,0,0,0,es,68666479,68666479,M@Ry,MaRyCaR_V,Mexico,M@RyC@R,572,348,12,1446,21997,Tue Aug 25 11:09:55 +0000 2009,False
Wed Sep 20 08:12:02 +0000 2017,910416247023575041,910416247023575041,RT @BorrachosVIP: #FuerzaMexico 👊🏽🇲🇽 https://t.co/OaWwDct2b7,,0,0,0,0,und,490964143,490964143,Sandra Pereda,sandraperedam,El corazon agricola de México,You never know if u never try       3112          🇨🇱,284,453,1,806,10553,Mon Feb 13 03:18:29 +0000 2012,False
Thu Sep 28 01:32:13 +0000 2017,913214732777205760,913214732777205760,"RT @VILLALVAZO13: #Sismo 7.1
19.9.17
13:14
@MetroCDMX https://t.co/TcmcbCAdbo",,0,0,0,0,und,97726881,97726881,liassab,liassab,Mexico,soy una niña anormal...........y eso es cool,123,558,0,237,2941,Fri Dec 18 18:56:54 +0000 2009,False
Mon Sep 25 19:30:39 +0000 2017,912398965823332352,912398965823332352,RT @mizraimagundiz: Japón e Israel gracias por su apoyo México lo agradece ❤ #TerremotoEnMexico #AyudaMexico https://t.co/9lUiAYwFH3,,0,0,0,0,es,3257127090,3257127090,Things I Can't 🇲🇽,AnnieReag,"Guanajuato, México",Larry Shipper | Feminist | 22 | Mexicana 🇲🇽,237,877,0,6436,7142,Sat Jun 27 00:51:25 +0000 2015,False
Wed Sep 27 01:36:00 +0000 2017,912853297005858817,912853297005858817,#LaJornadaOpina | Damnificados: organizar la ayuda #SismosMexico2017 #Sismo19S https://t.co/mvzHl3ID0b https://t.co/EejSDenv1C,,0,0,0,0,es,35977487,35977487,La Jornada,lajornadaonline,México,Cuenta de Twitter oficial. Sigue también a @LaJornada para noticias de la versión impresa.,1991866,165,10470,144,167957,Tue Apr 28 03:40:43 +0000 2009,True
Tue Sep 26 16:55:27 +0000 2017,912722296325984256,912722296325984256,RT @FUNVISIS: #Sismo Sismo de magnitud 3.6 se registró en Maracaibo #Temblor #Zulia https://t.co/tkKNvi0SHT,,0,0,0,0,es,789636266,789636266,Gustavo A Torres S,chaparralgats,Venezuela,"Jesús es el camino a la vida eterna, al lado de nuestro Creador. Búscalo, es fácil de encontrar. Una vez con Él y el Espíritu Santo, vendrás a una nueva vida.",1453,1945,17,409,45109,Wed Aug 29 16:03:02 +0000 2012,False
Thu Sep 21 08:01:40 +0000 2017,910776026044751873,910776026044751873,RT @dianitaa_ab: Qué ilustración tan más bonita 😍😍😭🐶👼🏻❤❤ #AngelesConColita #MexicoEstaDePie #MexicoUnido 🇲🇽❤ https://t.co/EWEtpHdDJb,,0,0,0,0,es,3582239715,3582239715,Qüerubín,Querubin_07,,,397,863,4,2303,1299,Tue Sep 08 00:39:50 +0000 2015,False
Thu Sep 28 12:51:30 +0000 2017,913385680037924864,913385680037924864,"RT @Rayados: Emotivo minuto de silencio en el Estadio BBVA Bancomer #FuerzaMéxico ✊🏼✊🏽✊🏼✊🏿 

#EnLaVidaYEnLaCancha https://t.co/9QVA7DEYlr",,0,0,0,0,es,77129708,77129708,Irlanda Maya,irlandamaya,Ciudad de México,"Reportera mexicana,especializada en temas de salud.En la Divulgación científica a través de los géneros periodísticos.",10194,2576,137,21352,27356,Fri Sep 25 04:07:31 +0000 2009,False
Wed Sep 27 20:06:51 +0000 2017,913132851566137349,913132851566137349,"RT @SRE_mx: ¡El Salvador, muchas gracias! #FuerzaMéxico https://t.co/bNGt6wtot8",,0,0,0,0,es,508295225,508295225,Enrique Doradea,kikesv1,,"Razonar y convencer. Qué difícil, largo y trabajoso. ¿Sugestionar? Qué fácil, rápido y barato",70,131,0,1018,1191,Wed Feb 29 03:09:48 +0000 2012,False
Tue Sep 19 18:52:00 +0000 2017,910214912017879040,910214912017879040,"RT @JorgeAguilarC81: Se derrumba edificio en #AlvaroObregón, #Condesa, #CDMX #earthquake #Mexico #earthquakemexico https://t.co/MP3z4dDdcV",,0,0,0,0,es,136875193,136875193,Miguel  Pérez,LachoPerez,Barquisimeto-Lara,Chavista!,1694,1301,14,13,53506,Sun Apr 25 04:39:17 +0000 2010,False
Wed Sep 20 08:18:06 +0000 2017,910417773754441729,910417773754441729,RT @elenassanchez_: #FuerzaMexico 🇲🇽 https://t.co/NEMMR1zDlM,,0,0,0,0,und,3437208287,3437208287,Galan Simpatico,Galan_Simpatico,"París, Francia",Me duele la cara de ser tan guapo,17,152,0,544,1526,Sun Aug 23 20:55:39 +0000 2015,False
Wed Sep 20 05:21:03 +0000 2017,910373217646325761,910373217646325761,RT @_Vandekamp: #Jojutla #Morelos tambien necesitan ayuda #FuerzaMexico https://t.co/jFbTYBteAD,,0,0,0,0,es,1848618949,1848618949,💸Ricki Ricon💸,rickisonrics,MotorsVolksClubC.🚗,"Semidios Tuistar👑, papá de los pollitos,al 1000% con la banda, un PINSHEAMOR sister @ganasprohibidas ,cousin @areli_mariel ❤, mi penhouse
💀#EscuadronPirata💀",4879,1045,20,20162,6734,Mon Sep 09 16:55:53 +0000 2013,False
Wed Sep 27 19:15:08 +0000 2017,913119836665982984,913119836665982984,"RT @JPSpinetto: @wef the most problematic factors for doing business in #Mexico won't surprise anyone: corruption, crime &amp; theft, i… ",,0,0,0,0,en,185651973,185651973,laulau,laumve,D.F.,"antiespecista, amo filosofía, poesía, perros, chocolate-amargo, whisky, cine y radio.Practico lectura,escritura y caminatas largas.",612,682,29,27984,28965,Wed Sep 01 14:20:33 +0000 2010,False
Tue Sep 26 03:59:12 +0000 2017,912526946604605441,912526946604605441,"RT @MichelPesquera: Ellos son héroes voluntarios de México. Ellos son los topos. 

Respeto y admiración total #FuerzaMéxico https://t.co/mB…",,0,0,0,0,es,254792113,254792113,Johny_linkera,johny_linkera,Argentina,#operadora#telefonista#base #taxi#profesoradodeteatro#fan #linkinpark#meinspira#Mikeshinoda #joehanh#chester#sanlorenzo#gamer#play#x-box360#quierosertraductora,156,1114,4,1605,9988,Sun Feb 20 01:08:13 +0000 2011,False
Fri Sep 29 15:20:18 +0000 2017,913785514653659137,913785514653659137,En mi cuenta de #Instagram les cuento qué hacer el fin de semana para abrazarse y seguir con el apoyo #FuerzaMéxico… https://t.co/ikKJ2sxv3Y,,0,0,0,0,es,40016931,40016931,La señorita etcétera,arritmia,Luna,Editora digital. Los tuits de este TL son mis opiniones; no representan a ningún medio #KissMyVans,4488,2870,66,14942,90171,Thu May 14 15:35:00 +0000 2009,False
Tue Sep 19 22:34:02 +0000 2017,910270788573437953,910270788573437953,RT @CNCOmusic: #Mexico estamos con ustedes 🙏🇲🇽,,0,0,0,0,es,1613844325,1613844325,🌴✩Merelin✩Rusher💕,LookAtMeNow_RN1,Mexicali Baja California.,#BTR💕#Urband5💚#AustinM🎶#JuanaM💥#JuanpaZurita🤟#Caballeros⚔️#CaliYElDandee☄️#CNCO⚡️Follow's⚡️✩AustinM✩26/10/16|✩JuanaM✩24/3/17|✩A.L✩18/7/17|✩C.B✩19/7/17✩ Mex,2200,998,50,68415,97901,Mon Jul 22 22:47:26 +0000 2013,False
Fri Sep 29 15:38:03 +0000 2017,913789981587537922,913789981587537922,"RT @gaby_vargas: Cierra los ojos, respira hondo, dibuja una sonrisa en tu interior y da gracias por lo que SI tienes. #FuerzaMexico",,0,0,0,0,es,106288899,106288899,Francisco Ruiz,frankrzr,,,22,82,1,28,105,Tue Jan 19 02:39:10 +0000 2010,False
Mon Sep 25 21:39:32 +0000 2017,912431400359428096,912431400359428096,RT @LuceroMexico: #FuerzaMexico https://t.co/2xY9tbK44r,,0,0,0,0,und,862871306966052864,862871306966052864,Susana💖,Susanabg19,"San Luis, Argentina",BAILAR ES LO MEJOR!!!!!!,47,130,0,3619,6536,Fri May 12 03:25:25 +0000 2017,False
Sun Sep 24 06:47:52 +0000 2017,911844617234059264,911844617234059264,RT @GigiGraciette: Throughout Mexico City you see truckloads of volunteers heading to help victims of the #MexicoEarthquake. Amazing s… ,,0,0,0,0,en,306400886,306400886,Taizet Enríquez,TaizetEnriquez,"Cuernavaca, México",,350,207,4,440,6860,Fri May 27 20:27:26 +0000 2011,False
Wed Sep 20 19:37:02 +0000 2017,910588632905297920,910588632905297920,RT @Los_Editores: #Deportes El Clásico América vs Chivas se pospone tras el #sismo https://t.co/EK6hmZTgiA #Xalapa #Veracruz #Mexico… ,,0,0,0,0,es,2727670435,2727670435,Cristian Ramírez,cristianram34,,"Arriba Los Tiburones, futbolero, gozoso",165,182,11,30,4005,Tue Aug 12 22:54:56 +0000 2014,False
Thu Sep 21 03:24:03 +0000 2017,910706161493659653,910706161493659653,RT @LutteoSL: No se olviden de ellos por favor 😢 #PrayForMexico  https://t.co/MU3LygMIlW,,0,0,0,0,es,301534619,301534619,sofi  #CambiemosPRO,sofiabart,granada,#SeParteDelCambio,416,1223,1,6657,7892,Thu May 19 16:46:39 +0000 2011,False
Sat Sep 23 01:11:16 +0000 2017,911397521196556293,911397521196556293,"RT @FCPorto: Força Mexico 🇲🇽 #FuerzaMexico
#YoXMex #FCPorto https://t.co/jbnTqwRInA",,0,0,0,0,pt,985388456,985388456,Sr. Tagle,Diego_Tagle91,Texcoco,"I could die for you. 🐷
Instagram: taglediego",323,202,1,1078,5498,Sun Dec 02 21:08:58 +0000 2012,False
Mon Sep 25 23:59:46 +0000 2017,912466691262750721,912466691262750721,RT @armandoaraiza: !!AMÉN¡¡  ❤️🌎🙏🏻 #amén #FuerzaMéxico #Serenidad #Coraje #Sabiduría #esperanza   #fé #oración #Dios #cdmx #mundo… ,,0,0,0,0,es,912443885372280832,912443885372280832,ARON,betofree45,"Morelia, Michoacán de Ocampo",soy como quiero ser...,5,87,0,6,9,Mon Sep 25 22:29:09 +0000 2017,False
Mon Sep 25 05:20:59 +0000 2017,912185140209623040,912185140209623040,#LoveArmyMexico #FuerzaMexico #mexicotequiero 🇲🇽🇲🇽🇲🇽 https://t.co/3F227DVBKN,,0,0,0,0,und,98978582,98978582,Denixze,denixze,Guadalajara,"Prod/Cond en Dk1250. /I'm Dreamer/Amante de los deportes, viajes y musica. Interesada en la política. Totalmente Loca. Hala Madrid  ⚽. Youtuber 🇲🇽❤🇪🇸",616,375,15,4029,5598,Wed Dec 23 23:03:55 +0000 2009,False
Mon Sep 25 13:37:29 +0000 2017,912310088521666565,912310088521666565,RT @INEMexico: 📑 @INEMexico repondrá de inmediato #CredencialParaVotar a ciudadanas/os que la perdieron a causa de #sismo #19S 👉🏻… ,,0,0,0,0,es,57398614,57398614,Guillermo Barba,memobarba,Mexico City,"Máster en Economía de la Escuela Austríaca. Editor del boletín de inversiones #TopMoneyReport. Analista de @adn40mx y ex @Forbes_Mexico. Oro, #Bitcoin,finanzas!",104149,9895,903,59472,89921,Thu Jul 16 17:59:24 +0000 2009,True
Sun Sep 24 15:33:34 +0000 2017,911976913996001280,911976913996001280,"RT @AlertesInfos: 🔴🇲🇽SUIVI - 5 jours après le séisme, le dernier bilan fait état de 318 morts au #Mexique dont 180 dans la capitale #Mexico…",,0,0,0,0,fr,2907573737,2907573737,REMUNTADAAAAAA,Titou_Thauvin14,,,54,459,3,1919,2027,Sat Dec 06 10:40:17 +0000 2014,False
Wed Sep 20 18:58:05 +0000 2017,910578830842179584,910578830842179584,"RT @NTelevisa_com: Ahora, @PaolaRojas nos muestra imágenes exclusivas de las labores de rescate en el colegio #Rébsamen #FuerzaMéxico… ",,0,0,0,0,es,970453111,970453111,Thereza 🇲🇽,fcqueenbr,Brasil,❤,1565,1287,8,3645,47328,Sun Nov 25 17:36:26 +0000 2012,False
Mon Sep 25 16:46:11 +0000 2017,912357576423170049,912357576423170049,RT @PlaymakersMx: Los padres del pequeño Santiago Flores agradecieron el gesto a @Cristiano con una emotiva carta 😭 #FuerzaMéxico 🇲🇽 https:…,,0,0,0,0,es,186738797,186738797,Julio Galván,HeeeyJules,Monterrey N.L. Mexico,Professional Overthinker|Air drummer,344,406,6,1694,27867,Sat Sep 04 07:30:22 +0000 2010,False
Wed Sep 27 22:02:28 +0000 2017,913161947486367745,913161947486367745,"RT @SCT_mx: #FuerzaMéxico 🇲🇽| @correosdemexico a través de 33 vehículos trasladan alimentos, herramientas y ropa hacia las comu… ",,0,0,0,0,es,3057638725,3057638725,Cary Curi,CaryCuri,México,,23,16,4,42,2317,Mon Mar 02 18:28:12 +0000 2015,False
Wed Sep 27 19:24:04 +0000 2017,913122084787752961,913122084787752961,RT @paolongoria: #FuerzaMéxico 🇲🇽🙏🏻 https://t.co/Jd2MjWqwup,,0,0,0,0,und,1858577012,1858577012,Disaster.,karlamillan_,,Miserable but cute.,165,97,0,1236,2592,Thu Sep 12 21:09:48 +0000 2013,False
Wed Sep 27 01:43:28 +0000 2017,912855176083529728,912855176083529728,"Esta #RevolucionDeConciencia debe empezar ya, ahora es el momento #Ayotzinapa #SeguimosBuscando #MexicoUnido",,0,0,0,0,es,39324887,39324887,El Waffles,humbertoluna,Coscomatepec Veracruz México,Producción de Audio y Video Digital.,294,190,4,488,4678,Mon May 11 19:47:59 +0000 2009,False
Mon Sep 25 00:59:01 +0000 2017,912119214135218176,912119214135218176,RT @JapanEmb_Mexico: Con todo el corazón el Equipo Japonés de Auxilio para Desastres canta el himno mexicano. (23/09/2017) #FuerzaMéxico… ,,0,0,0,0,es,4795052017,4795052017,Erika,erikaNKOTB,,"FAN 💯%DE NKOTB ME SIGUE:DANNY WOOD,DONNIE WAHLBERG,PAULA ABDUL y DAN MCCARTHY,TIFFANY y PAQUITA LA DE BARRIO@LAVILLARREALMX👑(MI CANTANTE FAVORITA)follow me 🙏",847,860,4,26156,13694,Thu Jan 21 21:05:12 +0000 2016,False
Fri Sep 29 17:18:01 +0000 2017,913815138993623040,913815138993623040,RT @Alcudia_SNTE29: #SnteSolidario #SntePorMexico RESPONDE CON ACCIONES a mil 868 afectados por #Sismo 19-S y #Huracan: #JDT #SNTE… ,,0,0,0,0,es,340574568,340574568,Martha Elena de la C,marthaelenacm,,"Lic. de Educación primaria
Lic. en Ciencias Sociales
Pta. De la FEDESSP en Tabasco
Sria.. Servicio Profesional Docente Sección 29.",1056,500,18,418,33633,Fri Jul 22 22:41:36 +0000 2011,False
Wed Sep 20 22:31:05 +0000 2017,910632434017828864,910632434017828864,"RT @HistoriaEnFotos: La foto que dice más que mil palabras. 

#AyudaCDMX https://t.co/l6EzCcGaGA",,0,0,0,0,es,2293084074,2293084074,⛸️¥◎ℓ🏊,yo_u_s,En la pool y pista de patinaje,"Otaku y coleccionista. All anime & manga. Fujoshi. Victuri ヴィク 勇, RinHaru 凛遙, SasuSaku サスサク, Gruvia グレジュビ, HakYona ハクヨナ.",304,234,10,96154,53318,Wed Jan 15 18:15:27 +0000 2014,False
Fri Sep 22 22:06:06 +0000 2017,911350922508251136,911350922508251136,RT @Jonactioner: ESTADIO CU SE NECESITA ESTO URGENTE #AyudaCDMX 22.09.17 13:03 https://t.co/8595RCmcRH,,0,0,0,0,es,316731691,316731691,Somebody else...,rangifer_t,,From pop culture to pot culture.,45,206,1,905,1765,Mon Jun 13 21:55:05 +0000 2011,False
Sat Sep 30 03:26:51 +0000 2017,913968356939780096,913968356939780096,RT @RevistaEmpire: Mensaje de apoyo para todo México por parte de Henry Cavill 🔥 #FuerzaMéxico https://t.co/T8JftUKApw,,0,0,0,0,es,58384548,58384548,Karla Martínez,KarlaMtz,Red Hill Town,🇲🇽,143,1050,1,1672,883,Mon Jul 20 04:04:12 +0000 2009,False
Tue Sep 26 22:08:41 +0000 2017,912801124067024897,912801124067024897,Y siempre los buenos vamos a ser más!!! #FuerzaMexico,,0,0,0,0,es,131057326,131057326,RS Emilio Tapia,EmilioTapCe,Jalisco México,"Quizá la vida me ha golpeado fuerte, pero no ha logrado quitarme la sonrisa. Soñador con retos grandes. #Mexicano #Paramedico #Scout #Voluntario #Publicista",155,128,0,56,5036,Fri Apr 09 04:06:57 +0000 2010,False
Sat Sep 23 19:33:00 +0000 2017,911674781484896258,911674781484896258,"RT @BordePolitico: #Urge se necesita comida en Álvaro Obregón 286, Puebla c Valladolid y Parque México #InfoReal #FuerzaMexico #TuAyudaSiLl…",,0,0,0,0,es,2784236458,2784236458,PatriciaRoduart,RODUP1,,"Tolerante pero no sumisa Nos han dominado más por la ignorancia que por la fuerza, las cosas deben cambiar",719,440,12,3278,18430,Thu Sep 25 20:07:38 +0000 2014,False
Wed Sep 20 17:19:05 +0000 2017,910553916663672833,910553916663672833,"Es en serio gente? Tengan tantita madre al menos estos días. 
#PrayForMexico #sismo #robo https://t.co/5NRSTG9nmu",,0,0,0,0,es,45453097,45453097,| Diamond Dog,Acidous,Mexico City,Politically anatomically and socially incorrect. I’ve been uplinked and downloaded. I’ve been inputted and outsourced...but NEVER OUTGUNNED!,1045,879,24,1111,5657,Sun Jun 07 23:47:48 +0000 2009,False
Mon Sep 25 16:54:39 +0000 2017,912359707125223424,912359707125223424,"Lista pública de más de 3800 edificios dañados:constructora,representante legal,dictamen #FuerzaMéxico rt @DeniseDresserG @brozoxmiswebs",,0,0,0,0,es,114897983,114897983,Rosa Isela,comunisela,México,"Lo mejor está aún por llegar. Sueños, búsquedas, aprendizajes y gozo.",146,174,4,52,5119,Tue Feb 16 23:50:22 +0000 2010,False
Wed Sep 27 14:34:16 +0000 2017,913049154254974978,913049154254974978,"RT @korno: POR FAVOR AYUDEN A COMPARTIR! 🙌🏽
#SalvemosMorelos #FuerzaMéxico https://t.co/sZO1xRs8ou",,0,0,0,0,es,2546917136,2546917136,Lupi Mendoza,lupitru,México,,57,363,2,5964,5114,Wed Jun 04 22:13:22 +0000 2014,False
Thu Sep 21 02:55:00 +0000 2017,910698850830225409,910698850830225409,RT @Abbibii: En el parque España se necesitan bolsas grandes y cajas favor de apoyar #CDMX #ApoyoCDMX #MexicoUnido,,0,0,0,0,es,14051638,14051638,Anonymous,notimxm,,Comparto tus Tweets!!! Mencioname,8609,3687,95,20335,142290,Wed Feb 27 22:02:31 +0000 2008,False
Mon Sep 25 16:12:36 +0000 2017,912349124892209152,912349124892209152,Relief Efforts! #disasterrelief #Florida #Texas #Louisiana #PuertoRico #USVirginIslands #Mexico #Georgia https://t.co/hATyVfOiQ0,,0,0,0,0,en,741304323360034816,741304323360034816,Randy Smith,friendoflippy2,Cleveland,,27,34,4,545,356,Fri Jun 10 16:21:38 +0000 2016,False
Sat Sep 23 03:57:20 +0000 2017,911439313279307776,911439313279307776,"RT @volveralteatro: Está ferretería donó todo para ayudar, No la olvidemos

Sonora 128, Condesa Cp 06100 CDMX

#MexicoUnido… ",,0,0,0,0,es,2185570256,2185570256,Brandon McKing,brandymc16,,Hola me llamo Brandon Ortiz y quien soy yo? Yo nada mas soy otro loco adicto a la moda. Mucho Gusto.,186,988,9,24782,3112,Sun Nov 10 04:14:40 +0000 2013,False
